time,fangle_rotor1,fangle_rotor2,fangle_rotor3,fangle_rotor4,yaw,fyaw,altitude,faltitude
2.239999999999996,0.0,0.0,0.0,0.0,0,0.0,-15.776969348987633,-14.455725405722559
2.249999999999996,0.0,0.0,0.0,0.0,0,0.0,-15.716371863449266,-14.497920075551201
2.259999999999996,0.0,0.0,0.0,0.0,0,0.0,-15.730588143443654,-14.540874736831952
2.2699999999999956,0.0,0.0,0.0,0.0,0,0.0,-15.792546287849415,-14.583594342808462
2.2799999999999954,0.0,0.0,0.0,0.0,0,0.0,-16.004070368073805,-14.628988729532583
2.289999999999995,0.0,0.0,0.0,0.0,0,0.0,-16.20489358785903,-14.676247997293924
2.299999999999995,0.0,0.0,0.0,0.0,0,0.0,-16.20242796255666,-14.725663185758911
2.3099999999999947,0.0,0.0,0.0,0.0,0,0.0,-16.20813117502539,-14.776207806227932
2.3199999999999945,0.0,0.0,0.0,0.0,0,0.0,-16.267014961039365,-14.828057132183012
2.3299999999999943,0.0,0.0,0.0,0.0,0,0.0,-16.410505963036123,-14.880189146169679
2.339999999999994,0.0,0.0,0.0,0.0,0,0.0,-16.560224563092508,-14.932511840669019
2.349999999999994,0.0,0.0,0.0,0.0,0,0.0,-16.442060885158952,-14.983431990928587
2.3599999999999937,0.0,0.0,0.0,0.0,0,0.0,-16.405772751574954,-15.033783207390114
2.3699999999999934,0.0,0.0,0.0,0.0,0,0.0,-16.423144197669128,-15.083269364331905
2.3799999999999932,0.0,0.0,0.0,0.0,0,0.0,-16.474369400690833,-15.1304848348718
2.389999999999993,0.0,0.0,0.0,0.0,0,0.0,-16.48525907089852,-15.174038748994306
2.399999999999993,0.0,0.0,0.0,0.0,0,0.0,-16.31777440871485,-15.215027862963973
2.4099999999999926,0.0,0.0,0.0,0.0,0,0.0,-16.238214794473794,-15.253363960788318
2.4199999999999924,0.0,0.0,0.0,0.0,0,0.0,-16.21769395086992,-15.288779491464014
2.429999999999992,0.0,0.0,0.0,0.0,0,0.0,-16.358830768885056,-15.323460541711675
2.439999999999992,0.0,0.0,0.0,0.0,0,0.0,-16.515979002293268,-15.35881056757075
2.4499999999999917,0.0,0.0,0.0,0.0,0,0.0,-16.472391486168565,-15.395161836463583
2.4599999999999915,0.0,0.0,0.0,0.0,0,0.0,-16.50092379960236,-15.432840131796086
2.4699999999999913,0.0,0.0,0.0,0.0,0,0.0,-16.574007894947307,-15.472272121459026
2.479999999999991,0.0,0.0,0.0,0.0,0,0.0,-16.732010802719657,-15.512764395534825
2.489999999999991,0.0,0.0,0.0,0.0,0,0.0,-16.89032154152359,-15.5543259400076
2.4999999999999907,0.0,0.0,0.0,0.0,0,0.0,-16.842243560598675,-15.596915748534832
2.5099999999999905,0.0,0.0,0.0,0.0,0,0.0,-16.868149215239892,-15.640575961020406
2.5199999999999902,0.0,0.0,0.0,0.0,0,0.0,-16.940893798608737,-15.685306128354018
2.52999999999999,0.0,0.0,0.0,0.0,0,0.0,-17.041470317963476,-15.72984143989999
2.53999999999999,0.0,0.0,0.0,0.0,0,0.0,-17.155580043727515,-15.774220477929802
2.5499999999999896,0.0,0.0,0.0,0.0,0,0.0,-17.066554066017016,-15.818287704864165
2.5599999999999894,0.0,0.0,0.0,0.0,0,0.0,-17.177961624114673,-15.864330905180937
2.569999999999989,0.0,0.0,0.0,0.0,0,0.0,-17.317081271770014,-15.912130544593056
2.579999999999989,0.0,0.0,0.0,0.0,0,0.0,-17.469328052453275,-15.96151609420588
2.5899999999999888,0.0,0.0,0.0,0.0,0,0.0,-17.683310773506765,-16.013772146576525
2.5999999999999885,0.0,0.0,0.0,0.0,0,0.0,-17.679730480842604,-16.069154975229445
2.6099999999999883,0.0,0.0,0.0,0.0,0,0.0,-17.751741526099952,-16.125786681934905
2.619999999999988,0.0,0.0,0.0,0.0,0,0.0,-17.869313499480658,-16.183893366304833
2.629999999999988,0.0,0.0,0.0,0.0,0,0.0,-18.131116504274328,-16.246046443249373
2.6399999999999877,0.0,0.0,0.0,0.0,0,0.0,-18.378726343856474,-16.311170217484197
2.6499999999999875,0.0,0.0,0.0,0.0,0,0.0,-18.325469188983696,-16.3776166444104
2.6599999999999873,0.0,0.0,0.0,0.0,0,0.0,-18.35606308831735,-16.44522617610732
2.669999999999987,0.0,0.0,0.0,0.0,0,0.0,-18.498569898262467,-16.51531041303399
2.679999999999987,0.0,0.0,0.0,0.0,0,0.0,-18.65921734786253,-16.585527498317
2.6899999999999866,0.0,0.0,0.0,0.0,0,0.0,-18.825462755890236,-16.65556881646985
2.6999999999999864,0.0,0.0,0.0,0.0,0,0.0,-18.76431629179958,-16.726337506343583
2.709999999999986,0.0,0.0,0.0,0.0,0,0.0,-18.78865646207962,-16.797759128966803
2.719999999999986,0.0,0.0,0.0,0.0,0,0.0,-18.86686122677687,-16.8685808870518
2.7299999999999858,0.0,0.0,0.0,0.0,0,0.0,-18.97578820289759,-16.938500989475703
2.7399999999999856,0.0,0.0,0.0,0.0,0,0.0,-19.16113530228718,-17.00874966881221
2.7499999999999853,0.0,0.0,0.0,0.0,0,0.0,-19.111174877233207,-17.079259393942507
2.759999999999985,0.0,0.0,0.0,0.0,0,0.0,-19.204908991655582,-17.15111038430183
2.769999999999985,0.0,0.0,0.0,0.0,0,0.0,-19.34036711905113,-17.224183728107622
2.7799999999999847,0.0,0.0,0.0,0.0,0,0.0,-19.436902817816375,-17.297414531796043
2.7899999999999845,0.0,0.0,0.0,0.0,0,0.0,-19.552161039716715,-17.3698394841623
2.7999999999999843,0.0,0.0,0.0,0.0,0,0.0,-19.383416294229946,-17.440280479265247
2.809999999999984,0.0,0.0,0.0,0.0,0,0.0,-19.316679025226005,-17.507499675294753
